ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2021;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;1;0;0;0;99,17;0,82;0,01;97,47;2,38;0,15
2021;SAO JOSE DO RIO PRETO;UCHOA;1;0;0;0;0;0;0;92,58;7,42;0
2021;SAO JOSE DOS CAMPOS;MONTEIRO LOBATO;1;0;0;0;98,28;1,72;0;97,1;2,9;0
2021;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;1;99,67;0,29;0,04;98,67;1,26;0,07;96,31;3,56;0,13
2021;SAO ROQUE;ALUMINIO;1;0;0;0;0;0;0;97,7;2,3;0
2021;SAO ROQUE;ARACARIGUAMA;1;0;0;0;0;0;0;96,22;3,78;0
2021;SAO ROQUE;IBIUNA;1;0;0;0;99,7;0;0,3;99,4;0,04;0,56
2021;SAO ROQUE;MAIRINQUE;1;0;0;0;0;0;0;96,13;3,87;0
2021;SAO ROQUE;SAO ROQUE;1;0;0;0;0;0;0;99,18;0,34;0,48
2021;SAO ROQUE;VARGEM GRANDE PAULISTA;1;0;0;0;98,97;0,47;0,56;96,77;1,32;1,91
2021;SAO VICENTE;ITANHAEM;1;100;0;0;99,21;0,63;0,16;98,93;0,83;0,24
2021;SAO VICENTE;MONGAGUA;1;100;0;0;98,48;0;1,52;95,53;3,91;0,56
2021;SAO VICENTE;PERUIBE;1;100;0;0;99,61;0,39;0;99,76;0,2;0,04
2021;SAO VICENTE;PRAIA GRANDE;1;100;0;0;98,19;1,73;0,08;96,53;3,24;0,23
2021;SAO VICENTE;SAO VICENTE;1;99,43;0,57;0;97,12;2,76;0,12;94,08;5,65;0,27
2021;SERTAOZINHO;BARRINHA;1;0;0;0;0;0;0;100;0;0
2021;SERTAOZINHO;DUMONT;1;0;0;0;0;0;0;100;0;0
2021;SERTAOZINHO;JARDINOPOLIS;1;0;0;0;0;0;0;90,84;0;9,16
2021;SERTAOZINHO;PITANGUEIRAS;1;0;0;0;98,9;0;1,1;98,52;0;1,48
2021;SERTAOZINHO;PONTAL;1;0;0;0;100;0;0;100;0;0
2021;SERTAOZINHO;SERTAOZINHO;1;100;0;0;99,6;0;0,4;98,44;0,72;0,84
2021;SERTAOZINHO;TERRA ROXA;1;0;0;0;0;0;0;99,08;0;0,92
2021;SERTAOZINHO;VIRADOURO;1;0;0;0;100;0;0;100;0;0
2021;SOROCABA;SOROCABA;1;99,84;0,16;0;99,65;0,28;0,07;99,02;0,75;0,23
2021;SUL 1;SAO PAULO;1;99,58;0,35;0,07;97,64;2,18;0,18;96,36;3,31;0,33
2021;SUL 2;SAO PAULO;1;99,62;0,27;0,11;98,85;1,06;0,09;97,71;1,86;0,43
2021;SUL 3;SAO PAULO;1;98,87;0,74;0,39;97,33;2,11;0,56;94,51;4,37;1,12
2021;SUMARE;HORTOLANDIA;1;99,41;0,59;0;99,32;0,55;0,13;98,57;1,11;0,32
2021;SUMARE;PAULINIA;1;0;0;0;97,47;2,53;0;94,17;5,64;0,19
2021;SUMARE;SUMARE;1;99,9;0,08;0,02;99,08;0,53;0,39;97,56;1,48;0,96
2021;SUZANO;FERRAZ DE VASCONCELOS;1;0;0;0;99,29;0,2;0,51;97,42;0,89;1,69
2021;SUZANO;SUZANO;1;99,75;0,16;0,09;99,03;0,81;0,16;98,01;1,76;0,23
2021;TABOAO DA SERRA;EMBU DAS ARTES;1;99,94;0,02;0,04;99,79;0,2;0,01;99,06;0,76;0,18
2021;TABOAO DA SERRA;TABOAO DA SERRA;1;99,33;0,67;0;99,81;0,16;0,03;99,32;0,59;0,09
2021;TAQUARITINGA;BORBOREMA;1;100;0;0;100;0;0;100;0;0
2021;TAQUARITINGA;CANDIDO RODRIGUES;1;0;0;0;0;0;0;100;0;0
2021;TAQUARITINGA;DOBRADA;1;100;0;0;100;0;0;100;0;0
2021;TAQUARITINGA;FERNANDO PRESTES;1;0;0;0;0;0;0;100;0;0
2021;TAQUARITINGA;IBITINGA;1;99,91;0,09;0;100;0;0;99,93;0,07;0
2021;TAQUARITINGA;ITAPOLIS;1;100;0;0;100;0;0;100;0;0
2021;TAQUARITINGA;PIRANGI;1;0;0;0;100;0;0;100;0;0
2021;TAQUARITINGA;SANTA ERNESTINA;1;0;0;0;100;0;0;100;0;0
2021;TAQUARITINGA;TABATINGA;1;100;0;0;98,77;0,98;0,25;98,79;0,24;0,97
2021;TAQUARITINGA;TAQUARITINGA;1;0;0;0;99,46;0,54;0;98,92;1,08;0
2021;TAQUARITINGA;VISTA ALEGRE DO ALTO;1;0;0;0;100;0;0;100;0;0
2021;TAUBATE;CACAPAVA;1;0;0;0;99,38;0,45;0,17;99,08;0,8;0,12
2021;TAUBATE;JAMBEIRO;1;0;0;0;0;0;0;98,85;0;1,15
2021;TAUBATE;LAGOINHA;1;0;0;0;98,26;0,69;1,05;98,77;0,62;0,61
2021;TAUBATE;NATIVIDADE DA SERRA;1;0;0;0;98,7;1,3;0;95,6;4,4;0
2021;TAUBATE;PARAIBUNA;1;0;0;0;99,66;0,34;0;99,24;0,76;0
2021;TAUBATE;REDENCAO DA SERRA;1;0;0;0;97,93;2,07;0;94,48;5,52;0
2021;TAUBATE;SAO LUIZ DO PARAITINGA;1;0;0;0;0;0;0;92,92;7,08;0
2021;TAUBATE;TAUBATE;1;100;0;0;99,32;0;0,68;98,28;1,52;0,2
2021;TUPA;ARCO-IRIS;1;100;0;0;100;0;0;100;0;0
2021;TUPA;BASTOS;1;99,9;0,1;0;100;0;0;99,67;0,33;0
2021;TUPA;HERCULANDIA;1;100;0;0;99,16;0,84;0;100;0;0
2021;TUPA;IACRI;1;100;0;0;98,98;1,02;0;94,33;5,67;0
2021;TUPA;JOAO RAMALHO;1;0;0;0;100;0;0;100;0;0
2021;TUPA;PARAPUA;1;0;0;0;100;0;0;100;0;0
2021;TUPA;QUATA;1;0;0;0;100;0;0;100;0;0
2021;TUPA;QUEIROZ;1;0;0;0;100;0;0;100;0;0
2021;TUPA;QUINTANA;1;0;0;0;100;0;0;98,28;1,72;0
2021;TUPA;RANCHARIA;1;100;0;0;100;0;0;99,83;0;0,17
2021;TUPA;RINOPOLIS;1;100;0;0;100;0;0;98,58;0;1,42
2021;TUPA;TUPA;1;100;0;0;99,2;0,75;0,05;98,51;1,34;0,15
2021;VOTORANTIM;ARACOIABA DA SERRA;1;0;0;0;0;0;0;98,89;0,46;0,65
2021;VOTORANTIM;CAPELA DO ALTO;1;0;0;0;0;0;0;94,2;0;5,8
2021;VOTORANTIM;PIEDADE;1;0;0;0;99,7;0,19;0,11;98,74;0,3;0,96
2021;VOTORANTIM;PILAR DO SUL;1;0;0;0;99,86;0;0,14;98,85;0,57;0,58
2021;VOTORANTIM;SALTO DE PIRAPORA;1;100;0;0;99,36;0;0,64;97,98;1,08;0,94
2021;VOTORANTIM;TAPIRAI;1;0;0;0;100;0;0;100;0;0
2021;VOTORANTIM;VOTORANTIM;1;0;0;0;99,41;0,14;0,45;98,19;0,22;1,59
2021;VOTUPORANGA;ALVARES FLORENCE;1;0;0;0;100;0;0;96,51;0;3,49
2021;VOTUPORANGA;AMERICO DE CAMPOS;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;CARDOSO;1;100;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;COSMORAMA;1;0;0;0;99,36;0,64;0;100;0;0
2021;VOTUPORANGA;FLOREAL;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;GASTAO VIDIGAL;1;100;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;MACAUBAL;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;MONCOES;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;NHANDEARA;1;100;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;NOVA CASTILHO;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;NOVA LUZITANIA;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;PARISI;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;PAULO DE FARIA;1;0;0;0;0;0;0;100;0;0
2021;VOTUPORANGA;PONTES GESTAL;1;0;0;0;100;0;0;97,67;2,33;0
2021;VOTUPORANGA;RIOLANDIA;1;0;0;0;0;0;0;99,66;0;0,34
2021;VOTUPORANGA;SEBASTIANOPOLIS DO SUL;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;VALENTIM GENTIL;1;0;0;0;100;0;0;100;0;0
2021;VOTUPORANGA;VOTUPORANGA;1;0;0;0;99,97;0;0,03;99,74;0,05;0,21
2021;ITU;BOITUVA;1;0;0;0;0;0;0;85,08;14,92;0
2021;ITU;CABREUVA;1;0;0;0;99,69;0,31;0;98,43;1,22;0,35
2021;ITU;CERQUILHO;1;0;0;0;0;0;0;99,69;0,31;0
2021;ITU;IPERO;1;0;0;0;0;0;0;99,52;0;0,48
2021;ITU;ITU;1;0;0;0;97,44;2,45;0,11;94,66;5,07;0,27
2021;ITU;JUMIRIM;1;0;0;0;0;0;0;99,02;0,98;0
2021;ITU;PORTO FELIZ;1;0;0;0;100;0;0;96,33;3,67;0
2021;ITU;SALTO;1;99,96;0;0,04;99,3;0,7;0;98,2;1,8;0
2021;ITU;TIETE;1;0;0;0;0;0;0;99,9;0,1;0
2021;JABOTICABAL;BEBEDOURO;1;0;0;0;99,25;0,61;0,14;97,2;1,31;1,49
2021;JABOTICABAL;GUARIBA;1;0;0;0;0;0;0;100;0;0
2021;JABOTICABAL;GUATAPARA;1;0;0;0;0;0;0;89,8;10,2;0
2021;JABOTICABAL;JABOTICABAL;1;0;0;0;99,55;0,32;0,13;99,4;0,24;0,36
2021;JABOTICABAL;MONTE ALTO;1;0;0;0;99,87;0;0,13;99,22;0;0,78
2021;JABOTICABAL;MONTE AZUL PAULISTA;1;0;0;0;98,18;1,82;0;96,29;3,71;0
2021;JABOTICABAL;PRADOPOLIS;1;0;0;0;0;0;0;91,75;8,25;0
2021;JABOTICABAL;TAIACU;1;0;0;0;98,39;0;1,61;94,96;0;5,04
2021;JABOTICABAL;TAIUVA;1;0;0;0;100;0;0;100;0;0
2021;JABOTICABAL;TAQUARAL;1;0;0;0;100;0;0;100;0;0
2021;JACAREI;ARUJA;1;0;0;0;99,45;0,25;0,3;97,43;1,73;0,84
2021;JACAREI;GUARAREMA;1;0;0;0;99,51;0,06;0,43;98,08;0,31;1,61
2021;JACAREI;IGARATA;1;0;0;0;100;0;0;100;0;0
2021;JACAREI;JACAREI;1;100;0;0;99,54;0,41;0,05;97,81;1,94;0,25
2021;JACAREI;SANTA BRANCA;1;0;0;0;0;0;0;88,45;3,44;8,11
2021;JACAREI;SANTA ISABEL;1;0;0;0;99,85;0,15;0;98,83;0,56;0,61
2021;JALES;APARECIDA D'OESTE;1;0;0;0;100;0;0;100;0;0
2021;JALES;ASPASIA;1;100;0;0;100;0;0;100;0;0
2021;JALES;AURIFLAMA;1;0;0;0;99,6;0,4;0;98,15;1,85;0
2021;JALES;DIRCE REIS;1;100;0;0;100;0;0;100;0;0
2021;JALES;DOLCINOPOLIS;1;0;0;0;100;0;0;100;0;0
2021;JALES;GUZOLANDIA;1;0;0;0;100;0;0;100;0;0
2021;JALES;JALES;1;0;0;0;99,94;0,06;0;99,91;0,09;0
2021;JALES;MARINOPOLIS;1;0;0;0;100;0;0;100;0;0
2021;JALES;MESOPOLIS;1;0;0;0;100;0;0;97,5;2,5;0
2021;JALES;NOVA CANAA PAULISTA;1;0;0;0;100;0;0;100;0;0
2021;JALES;PALMEIRA D'OESTE;1;0;0;0;100;0;0;100;0;0
2021;JALES;PARANAPUA;1;0;0;0;100;0;0;100;0;0
2021;JALES;PONTALINDA;1;0;0;0;100;0;0;100;0;0
2021;JALES;RUBINEIA;1;0;0;0;100;0;0;97,25;2,75;0
2021;JALES;SANTA ALBERTINA;1;0;0;0;100;0;0;100;0;0
2021;JALES;SANTA CLARA D'OESTE;1;0;0;0;100;0;0;100;0;0
2021;JALES;SANTA FE DO SUL;1;0;0;0;0;0;0;96,83;3,17;0
2021;JALES;SANTA RITA D'OESTE;1;0;0;0;100;0;0;100;0;0
2021;JALES;SANTA SALETE;1;100;0;0;100;0;0;100;0;0
2021;JALES;SANTANA DA PONTE PENSA;1;100;0;0;100;0;0;100;0;0
2021;JALES;SAO FRANCISCO;1;100;0;0;100;0;0;100;0;0
2021;JALES;SUZANAPOLIS;1;0;0;0;100;0;0;100;0;0
2021;JALES;TRES FRONTEIRAS;1;0;0;0;100;0;0;100;0;0
2021;JALES;URANIA;1;100;0;0;100;0;0;100;0;0
2021;JALES;VITORIA BRASIL;1;0;0;0;100;0;0;100;0;0
2021;JAU;BARIRI;1;0;0;0;98,6;1,4;0;94,54;5,46;0
2021;JAU;BARRA BONITA;1;0;0;0;100;0;0;100;0;0
2021;JAU;BOCAINA;1;0;0;0;99,8;0;0,2;100;0;0
2021;JAU;BORACEIA;1;0;0;0;100;0;0;99,41;0,59;0
2021;JAU;BOREBI;1;0;0;0;0;0;0;100;0;0
2021;JAU;BROTAS;1;0;0;0;100;0;0;99,46;0;0,54
2021;JAU;DOIS CORREGOS;1;0;0;0;100;0;0;100;0;0
2021;JAU;IGARACU DO TIETE;1;0;0;0;98,29;1,47;0,24;99,6;0;0,4
2021;JAU;ITAJU;1;0;0;0;100;0;0;100;0;0
2021;JAU;ITAPUI;1;0;0;0;100;0;0;100;0;0
2021;JAU;JAU;1;0;0;0;99,84;0,16;0;99,72;0,28;0
2021;JAU;MACATUBA;1;0;0;0;100;0;0;100;0;0
2021;JAU;MINEIROS DO TIETE;1;0;0;0;100;0;0;100;0;0
2021;JAU;PEDERNEIRAS;1;0;0;0;99,64;0,36;0;97,17;2,83;0
2021;JAU;TORRINHA;1;99,53;0,47;0;98,04;0;1,96;97,42;0;2,58
2021;JOSE BONIFACIO;ADOLFO;1;0;0;0;0;0;0;100;0;0
2021;JOSE BONIFACIO;BALSAMO;1;0;0;0;99,75;0;0,25;99,59;0;0,41
2021;JOSE BONIFACIO;IRAPUA;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;JACI;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;JOSE BONIFACIO;1;100;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;MENDONCA;1;0;0;0;99,66;0,34;0;94,05;5,95;0
2021;JOSE BONIFACIO;MIRASSOL;1;100;0;0;99,05;0,95;0;96,04;3,96;0
2021;JOSE BONIFACIO;MONTE APRAZIVEL;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;NEVES PAULISTA;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;NIPOA;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;NOVA ALIANCA;1;0;0;0;97,79;0;2,21;94,76;0;5,24
2021;JOSE BONIFACIO;PLANALTO;1;0;0;0;99,59;0,41;0;96,57;0;3,43
2021;JOSE BONIFACIO;POLONI;1;100;0;0;98,78;0;1,22;96,2;0;3,8
2021;JOSE BONIFACIO;SALES;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;TANABI;1;0;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;UBARANA;1;0;0;0;0;0;0;92,82;7,18;0
2021;JOSE BONIFACIO;UNIAO PAULISTA;1;100;0;0;100;0;0;100;0;0
2021;JOSE BONIFACIO;URUPES;1;0;0;0;0;0;0;100;0;0
2021;JOSE BONIFACIO;ZACARIAS;1;0;0;0;100;0;0;100;0;0
2021;JUNDIAI;CAMPO LIMPO PAULISTA;1;0;0;0;99,76;0,05;0,19;99,73;0;0,27
2021;JUNDIAI;ITATIBA;1;0;0;0;0;0;0;99,24;0,04;0,72
2021;JUNDIAI;ITUPEVA;1;0;0;0;99,83;0,03;0,14;99,41;0;0,59
2021;JUNDIAI;JARINU;1;0;0;0;100;0;0;99,84;0;0,16
2021;JUNDIAI;JUNDIAI;1;0;0;0;99,29;0,44;0,27;98,02;1,41;0,57
2021;JUNDIAI;LOUVEIRA;1;0;0;0;99,29;0,71;0;100;0;0
2021;JUNDIAI;VARZEA PAULISTA;1;0;0;0;99,76;0,22;0,02;98,89;0,15;0,96
2021;LESTE 1;SAO PAULO;1;99,51;0,25;0,24;98,46;1,2;0,34;95,63;3,14;1,23
2021;LESTE 2;SAO PAULO;1;99,1;0,51;0,39;98,58;1,24;0,18;97,02;2,37;0,61
2021;LESTE 3;SAO PAULO;1;98,73;0,54;0,73;96,99;1,34;1,67;92,93;3,71;3,36
2021;LESTE 4;SAO PAULO;1;99,47;0,31;0,22;98,37;1,49;0,14;95,89;3,68;0,43
2021;LESTE 5;SAO PAULO;1;99,45;0,5;0,05;98,66;1,17;0,17;96,69;2,99;0,32
2021;LIMEIRA;ARTUR NOGUEIRA;1;0;0;0;99,65;0;0,35;97,67;0,13;2,2
2021;LIMEIRA;CORDEIROPOLIS;1;0;0;0;92,78;4,24;2,98;90,68;4,25;5,07
2021;LIMEIRA;COSMOPOLIS;1;0;0;0;98,49;1,51;0;99,29;0,64;0,07
2021;LIMEIRA;ENGENHEIRO COELHO;1;0;0;0;98,26;1,74;0;94,17;5,83;0
2021;LIMEIRA;IPEUNA;1;0;0;0;100;0;0;100;0;0
2021;LIMEIRA;IRACEMAPOLIS;1;0;0;0;100;0;0;100;0;0
2021;LIMEIRA;LIMEIRA;1;100;0;0;99,23;0,7;0,07;98,89;0,57;0,54
2021;LIMEIRA;RIO CLARO;1;100;0;0;99,85;0,12;0,03;99,35;0,49;0,16
2021;LIMEIRA;SANTA GERTRUDES;1;0;0;0;0;0;0;99,56;0,44;0
2021;LINS;CAFELANDIA;1;100;0;0;100;0;0;99,39;0;0,61
2021;LINS;GETULINA;1;0;0;0;100;0;0;99,66;0;0,34
2021;LINS;GUAICARA;1;0;0;0;100;0;0;100;0;0
2021;LINS;GUAIMBE;1;0;0;0;99,71;0;0,29;99,48;0,52;0
2021;LINS;GUARANTA;1;0;0;0;100;0;0;99,28;0;0,72
2021;LINS;LINS;1;100;0;0;99,41;0,59;0;98,42;1,32;0,26
2021;LINS;PONGAI;1;0;0;0;100;0;0;100;0;0
2021;LINS;PROMISSAO;1;100;0;0;99,77;0,06;0,17;99,9;0;0,1
2021;LINS;SABINO;1;0;0;0;97,52;0,71;1,77;98,74;0;1,26
2021;LINS;URU;1;0;0;0;100;0;0;100;0;0
2021;MARILIA;ALVARO DE CARVALHO;1;0;0;0;100;0;0;100;0;0
2021;MARILIA;ALVINLANDIA;1;0;0;0;100;0;0;100;0;0
2021;MARILIA;ECHAPORA;1;0;0;0;99,32;0;0,68;100;0;0
2021;MARILIA;FERNAO;1;0;0;0;100;0;0;100;0;0
2021;MARILIA;GALIA;1;0;0;0;100;0;0;100;0;0
2021;MARILIA;GARCA;1;0;0;0;99,63;0,18;0,19;98,05;0,13;1,82
2021;MARILIA;JULIO MESQUITA;1;0;0;0;100;0;0;99,28;0,72;0
2021;MARILIA;LUPERCIO;1;0;0;0;98,68;1,32;0;100;0;0
2021;MARILIA;MARILIA;1;99,8;0,2;0;99,77;0,2;0,03;99,28;0,47;0,25
2021;MARILIA;OCAUCU;1;0;0;0;100;0;0;99,2;0,8;0
2021;MARILIA;ORIENTE;1;100;0;0;98,22;1,78;0;94,12;5,88;0
2021;MARILIA;OSCAR BRESSANE;1;0;0;0;0;0;0;98,73;1,27;0
2021;MARILIA;POMPEIA;1;0;0;0;95,34;4,66;0;89,73;10,27;0
2021;MARILIA;VERA CRUZ;1;0;0;0;99,78;0,22;0;99,59;0,41;0
2021;MAUA;MAUA;1;99,61;0,23;0,16;99,24;0,6;0,16;97,93;1,75;0,32
2021;MAUA;RIBEIRAO PIRES;1;99,74;0,26;0;98,68;1,3;0,02;96,3;3,56;0,14
2021;MAUA;RIO GRANDE DA SERRA;1;99,68;0,28;0,04;97,92;1,5;0,58;95,2;2,56;2,24
2021;MIRACATU;IGUAPE;1;100;0;0;100;0;0;98,31;1,69;0
2021;MIRACATU;ILHA COMPRIDA;1;0;0;0;0;0;0;100;0;0
2021;MIRACATU;ITARIRI;1;100;0;0;99,66;0,34;0;98,62;1,38;0
2021;MIRACATU;JUQUIA;1;0;0;0;99,72;0,28;0;99,58;0,42;0
2021;MIRACATU;MIRACATU;1;100;0;0;99,75;0,16;0,09;98,23;0,68;1,09
2021;MIRACATU;PEDRO DE TOLEDO;1;0;0;0;99,67;0;0,33;97,95;0;2,05
2021;MIRANTE DO PARANAPANEMA;ESTRELA DO NORTE;1;0;0;0;100;0;0;100;0;0
2021;MIRANTE DO PARANAPANEMA;EUCLIDES DA CUNHA PAULISTA;1;0;0;0;99,77;0,23;0;100;0;0
2021;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;1;100;0;0;99,63;0,37;0;99,24;0,76;0
2021;MIRANTE DO PARANAPANEMA;NARANDIBA;1;0;0;0;0;0;0;100;0;0
2021;MIRANTE DO PARANAPANEMA;ROSANA;1;100;0;0;100;0;0;99,63;0,37;0
2021;MIRANTE DO PARANAPANEMA;SANDOVALINA;1;0;0;0;0;0;0;99,15;0,85;0
2021;MIRANTE DO PARANAPANEMA;TARABAI;1;0;0;0;0;0;0;99,6;0,4;0
2021;MIRANTE DO PARANAPANEMA;TEODORO SAMPAIO;1;100;0;0;99,88;0,12;0;99,48;0,52;0
2021;MOGI DAS CRUZES;BIRITIBA-MIRIM;1;0;0;0;98,88;1,12;0;92,81;2,85;4,34
2021;MOGI DAS CRUZES;MOGI DAS CRUZES;1;99,41;0,59;0;99,26;0,59;0,15;97,44;2,04;0,52
2021;MOGI DAS CRUZES;SALESOPOLIS;1;0;0;0;97,7;2,2;0,1;95,26;4,4;0,34
2021;MOGI MIRIM;AGUAS DE LINDOIA;1;100;0;0;100;0;0;99,33;0,22;0,45
2021;MOGI MIRIM;AMPARO;1;100;0;0;99,3;0,62;0,08;97,6;2,4;0
2021;MOGI MIRIM;CONCHAL;1;0;0;0;99,43;0,5;0,07;99,16;0,84;0
2021;MOGI MIRIM;ESTIVA GERBI;1;0;0;0;0;0;0;99,35;0,65;0
2021;MOGI MIRIM;HOLAMBRA;1;0;0;0;0;0;0;100;0;0
2021;MOGI MIRIM;ITAPIRA;1;99,5;0,5;0;98,57;0,94;0,49;97,85;1,32;0,83
2021;MOGI MIRIM;LINDOIA;1;0;0;0;0;0;0;98,33;1,67;0
2021;MOGI MIRIM;MOGI GUACU;1;0;0;0;97,79;1,97;0,24;95,13;4,13;0,74
2021;MOGI MIRIM;MOGI MIRIM;1;100;0;0;99,88;0;0,12;98,94;0,15;0,91
2021;MOGI MIRIM;MONTE ALEGRE DO SUL;1;0;0;0;0;0;0;94,38;0,84;4,78
2021;MOGI MIRIM;PEDREIRA;1;0;0;0;99,26;0,74;0;97;2,69;0,31
2021;MOGI MIRIM;SANTO ANTONIO DE POSSE;1;0;0;0;0;0;0;85,98;8,85;5,17
2021;MOGI MIRIM;SERRA NEGRA;1;99,91;0;0,09;99,75;0,17;0,08;99,53;0,47;0
2021;NORTE 1;SAO PAULO;1;99,25;0,49;0,26;97,88;2,04;0,08;94,88;4,6;0,52
2021;NORTE 2;SAO PAULO;1;99,57;0,22;0,21;98,01;1,88;0,11;95,58;4,35;0,07
2021;OSASCO;OSASCO;1;87,5;12,5;0;98,59;0,97;0,44;96,96;2,06;0,98
2021;OURINHOS;BERNARDINO DE CAMPOS;1;0;0;0;99,8;0,2;0;99,59;0,41;0
2021;OURINHOS;CAMPOS NOVOS PAULISTA;1;0;0;0;99,6;0,4;0;98,09;1,91;0
2021;OURINHOS;CANITAR;1;0;0;0;0;0;0;99,23;0,77;0
2021;OURINHOS;CHAVANTES;1;0;0;0;98,67;0;1,33;96,51;0;3,49
2021;OURINHOS;ESPIRITO SANTO DO TURVO;1;0;0;0;100;0;0;100;0;0
2021;OURINHOS;IBIRAREMA;1;0;0;0;100;0;0;97,24;2,76;0
2021;OURINHOS;IPAUSSU;1;0;0;0;0;0;0;100;0;0
2021;OURINHOS;OURINHOS;1;98,09;1,06;0,85;99,13;0,28;0,59;96,91;2,55;0,54
2021;OURINHOS;RIBEIRAO DO SUL;1;0;0;0;100;0;0;100;0;0
2021;OURINHOS;SALTO GRANDE;1;0;0;0;100;0;0;100;0;0
2021;OURINHOS;SANTA CRUZ DO RIO PARDO;1;99,82;0;0,18;99,15;0,71;0,14;99,3;0,52;0,18
2021;OURINHOS;SAO PEDRO DO TURVO;1;0;0;0;96,98;0;3,02;94,38;0;5,62
2021;PENAPOLIS;ALTO ALEGRE;1;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;AVANHANDAVA;1;0;0;0;99,63;0,37;0;96,91;3,09;0
2021;PENAPOLIS;BARBOSA;1;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;BRAUNA;1;100;0;0;99,65;0,35;0;100;0;0
2021;PENAPOLIS;CLEMENTINA;1;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;LUIZIANIA;1;0;0;0;100;0;0;100;0;0
2021;PENAPOLIS;PENAPOLIS;1;100;0;0;99,48;0,48;0,04;99,33;0,47;0,2
2021;PENAPOLIS;SANTOPOLIS DO AGUAPEI;1;0;0;0;100;0;0;100;0;0
2021;PINDAMONHANGABA;CAMPOS DO JORDAO;1;0;0;0;0;0;0;97,62;2,38;0
2021;PINDAMONHANGABA;PINDAMONHANGABA;1;0;0;0;99,48;0,48;0,04;97,49;1,87;0,64
2021;PINDAMONHANGABA;SANTO ANTONIO DO PINHAL;1;0;0;0;0;0;0;100;0;0
2021;PINDAMONHANGABA;SAO BENTO DO SAPUCAI;1;0;0;0;100;0;0;100;0;0
2021;PINDAMONHANGABA;TREMEMBE;1;0;0;0;0;0;0;98,7;0,28;1,02
2021;PIRACICABA;AGUAS DE SAO PEDRO;1;0;0;0;0;0;0;100;0;0
2021;PIRACICABA;CHARQUEADA;1;0;0;0;99,72;0;0,28;100;0;0
2021;PIRACICABA;PIRACICABA;1;100;0;0;99,85;0;0,15;99,54;0,05;0,41
2021;PIRACICABA;SALTINHO;1;0;0;0;100;0;0;100;0;0
2021;PIRACICABA;SANTA MARIA DA SERRA;1;0;0;0;100;0;0;100;0;0
2021;PIRACICABA;SAO PEDRO;1;0;0;0;0;0;0;99,87;0;0,13
2021;PIRAJU;FARTURA;1;0;0;0;99,28;0,72;0;98,89;1,11;0
2021;PIRAJU;MANDURI;1;0;0;0;100;0;0;100;0;0
2021;PIRAJU;OLEO;1;0;0;0;98,45;1,55;0;98,63;1,37;0
2021;PIRAJU;PIRAJU;1;0;0;0;99,92;0,08;0;98,49;0,41;1,1
2021;PIRAJU;SARUTAIA;1;0;0;0;100;0;0;97,86;0,71;1,43
2021;PIRAJU;TAGUAI;1;0;0;0;100;0;0;100;0;0
2021;PIRAJU;TEJUPA;1;0;0;0;100;0;0;100;0;0
2021;PIRAJU;TIMBURI;1;0;0;0;99,21;0,79;0;95,18;4,82;0
2021;PIRASSUNUNGA;ANALANDIA;1;0;0;0;0;0;0;100;0;0
2021;PIRASSUNUNGA;ARARAS;1;99,96;0,04;0;99,06;0,37;0,57;97,6;0,12;2,28
2021;PIRASSUNUNGA;LEME;1;0;0;0;99,87;0,02;0,11;99,6;0;0,4
2021;PIRASSUNUNGA;PIRASSUNUNGA;1;0;0;0;98,69;1,31;0;94,68;5,19;0,13
2021;PIRASSUNUNGA;PORTO FERREIRA;1;0;0;0;92,49;7,51;0;90,35;9,65;0
2021;PIRASSUNUNGA;SANTA CRUZ DA CONCEICAO;1;0;0;0;100;0;0;100;0;0
